example_id,image_path,human_label,target_label,allowed_clip_labels,original_prediction_label,original_confidence,original_is_target,original_correct,high_confidence_failure,target_prob_orig,target_rank_orig,distractor_label,distractor_present,distractor_prob_orig,distractor_rank_orig,best_operator,post_prediction_label,post_is_target,target_prob_post,target_rank_post,distractor_prob_post,pairwise_margin_orig,pairwise_margin_post,margin_improved,oracle_improves_target_prob,oracle_improves_target_rank,oracle_decreases_distractor,oracle_recovers_top1,oracle_recovers_top3,oracle_recovers_top5,oracle_top5_or_pairwise,strong_pairwise_improvement,text_object_iou,n_text_boxes,n_object_boxes,n_dominant_objects,target_area_frac,max_text_area_frac,passes_ambiguity,is_directional_failure,is_strict_oracle_repairable,in_clean_subset
425,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,car,0.9502306580543518,True,True,False,0.9502306580543518,1,bus,False,0.017262781038880348,2,expanded_gray_fill_1.25,car,True,0.9446216821670532,1,0.01914292387664318,0.9329678770154715,0.92547875829041,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.41842713647959184,0.0023716517857142855,True,False,False,False
426,,bottle,bottle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bottle,0.9901971817016602,True,True,False,0.9901971817016602,1,cup,False,0.007155572064220905,2,gaussian_blur,bottle,True,0.9913791418075562,1,0.00624608900398016,0.9830416096374393,0.985133052803576,True,False,False,False,True,True,True,True,False,0.023832450649975925,1,3,0,0.08649553571428571,0.0019730548469387753,True,False,False,False
427,,horse,horse,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.828991174697876,False,False,True,0.028510967269539833,3,bus,False,0.828991174697876,1,expanded_blur_1.25,bus,False,0.029311541467905045,3,0.8275565505027771,-0.8004802074283361,-0.798245009034872,True,False,False,False,False,True,True,True,False,0.0,1,1,1,0.11838329081632654,0.0023915816326530613,True,False,False,False
428,,cat,cat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cat,0.9616963267326355,True,True,False,0.9616963267326355,1,laptop,False,0.03681383654475212,2,gray_fill,cat,True,0.9820741415023804,1,0.016511881723999977,0.9248824901878834,0.9655622597783804,True,True,False,True,True,True,True,True,False,0.0,1,1,1,0.7947823660714286,0.0037667410714285715,True,False,False,True
429,,train,train,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,train,0.9971663355827332,True,True,False,0.9971663355827332,1,truck,False,0.0019420995377004147,2,expanded_blur_1.25,train,True,0.9975622892379761,1,0.001919949776493013,0.9952242360450327,0.9956423394614831,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.5513392857142857,0.03282445790816327,True,False,False,True
430,,orange,orange,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,orange,0.9996138215065002,True,True,False,0.9996138215065002,1,carrot,False,0.0002443430421408266,2,expanded_blur_1.25,orange,True,0.9997290968894958,1,0.00015596354205626994,0.9993694784643594,0.9995731333474396,True,False,False,False,True,True,True,True,False,0.0,6,2,2,0.5824099170918368,0.01211734693877551,True,False,False,False
431,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,train,0.7256731986999512,False,False,True,0.0019869112875312567,9,train,False,0.7256731986999512,1,gray_fill,clock,False,0.008547261357307434,5,0.025104843080043793,-0.7236862874124199,-0.01655758172273636,True,False,True,True,False,False,True,True,True,0.0,3,1,1,0.16876594387755103,0.005042251275510204,True,False,False,True
432,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cell phone,0.9439274668693542,False,False,True,0.0012945273192599416,6,cell phone,False,0.9439274668693542,1,gray_fill,cell phone,False,0.0011314267758280039,6,0.9450131058692932,-0.9426329395500943,-0.9438816790934652,False,False,False,False,False,False,False,False,False,0.0,1,1,1,0.16557716836734693,0.0033482142857142855,True,False,False,True
433,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,hot dog,0.5727177858352661,False,False,False,0.008469944819808006,10,hot dog,False,0.5727177858352661,1,expanded_blur_1.25,hot dog,False,0.013010578230023384,9,0.3791100084781647,-0.5642478410154581,-0.3660994302481413,True,False,True,True,False,False,False,True,True,0.0,1,1,0,0.05895248724489796,0.0034080038265306123,True,False,False,False
434,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,car,0.5923216342926025,True,True,False,0.5923216342926025,1,bus,False,0.20750489830970764,2,expanded_blur_1.25,car,True,0.7505953907966614,1,0.11155179142951965,0.3848167359828949,0.6390435993671417,True,True,False,True,True,True,True,True,True,0.0,1,1,1,0.16818797831632654,0.003826530612244898,True,False,False,True
435,,sandwich,sandwich,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,hot dog,0.594230055809021,False,False,False,0.3283434510231018,2,hot dog,False,0.594230055809021,1,expanded_gray_fill_1.25,hot dog,False,0.4175380766391754,2,0.4836953282356262,-0.2658866047859192,-0.0661572515964508,True,True,False,True,False,True,True,True,True,0.0,5,1,1,0.10815927933673469,0.002650669642857143,True,True,True,False
436,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.36698463559150696,False,False,False,0.3143749237060547,2,bus,False,0.36698463559150696,1,expanded_blur_1.25,car,True,0.37688887119293213,1,0.23820006847381592,-0.05260971188545227,0.1386888027191162,True,True,True,True,True,True,True,True,True,0.0,1,3,2,0.19419642857142858,0.02108577806122449,True,True,True,False
437,,banana,banana,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,banana,0.9895582795143127,True,True,False,0.9895582795143127,1,hot dog,False,0.00965412613004446,2,expanded_gray_fill_1.25,banana,True,0.9980899691581726,1,0.0014513488858938217,0.9799041533842683,0.9966386202722788,True,False,False,False,True,True,True,True,False,0.0,3,7,1,0.21412627551020408,0.043048469387755105,True,False,False,False
438,,cat,cat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cat,0.995259702205658,True,True,False,0.995259702205658,1,dog,False,0.0016540191136300564,2,gray_fill,cat,True,0.9933522939682007,1,0.0019511731807142496,0.9936056830920279,0.9914011207874864,False,False,False,False,True,True,True,True,False,0.0,13,1,0,0.05181760204081633,0.00412547831632653,False,False,False,False
439,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,truck,0.7352028489112854,True,True,False,0.7352028489112854,1,bus,False,0.14762704074382782,2,expanded_gray_fill_1.25,truck,True,0.7129276394844055,1,0.14225275814533234,0.5875758081674576,0.5706748813390732,False,False,False,False,True,True,True,True,False,0.006986136884619583,1,1,1,0.7079878826530612,0.0274234693877551,True,False,False,True
440,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9985735416412354,True,True,False,0.9985735416412354,1,bird,False,0.0010310879442840815,2,gaussian_blur,airplane,True,0.9991369843482971,1,0.0005751094431616366,0.9975424536969513,0.9985618749051355,True,False,False,False,True,True,True,True,False,0.0,2,1,1,0.6101522640306123,0.0052614795918367345,True,False,False,True
441,,cat,cat,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cat,0.9979543685913086,True,True,False,0.9979543685913086,1,backpack,False,0.0004381097969599068,2,gaussian_blur,cat,True,0.9983723759651184,1,0.00027381174731999636,0.9975162587943487,0.9980985642177984,True,False,False,False,True,True,True,True,False,0.0,3,2,1,0.3467594068877551,0.008131377551020409,True,False,False,True
442,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.895368754863739,True,True,False,0.895368754863739,1,bicycle,False,0.10394976288080215,2,expanded_blur_1.25,bus,True,0.9009493589401245,1,0.09834852069616318,0.7914189919829369,0.8026008382439613,True,False,False,False,True,True,True,True,False,0.008232872684504558,1,2,2,0.5498644770408163,0.002232142857142857,True,False,False,False
443,,cake,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.9999428987503052,True,True,False,0.9999428987503052,1,cup,False,1.4758133147552144e-05,2,expanded_gray_fill_1.25,cake,True,0.9999518394470215,1,8.345635251316708e-06,0.9999281406171576,0.9999434938117702,True,False,False,False,True,True,True,True,False,0.0008437394532568343,2,1,1,0.11461654974489796,0.003587372448979592,True,False,False,True
444,,dog,dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,dog,0.9083723425865173,True,True,False,0.9083723425865173,1,horse,False,0.02859998680651188,2,gray_fill,dog,True,0.9183538556098938,1,0.023972950875759125,0.8797723557800055,0.8943809047341347,True,False,False,False,True,True,True,True,False,0.0,2,2,0,0.06425382653061225,0.003587372448979592,True,False,False,False
445,,bird,bird,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bird,0.9994966983795166,True,True,False,0.9994966983795166,1,bottle,False,0.000312401243718341,2,gray_fill,bird,True,0.9995598196983337,1,0.00026043521938845515,0.9991842971357983,0.9992993844789453,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.15246332908163265,0.0023915816326530613,True,False,False,False
446,,banana,banana,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,carrot,0.9623578786849976,False,False,True,0.002367262262851,7,carrot,False,0.9623578786849976,1,expanded_blur_1.25,carrot,False,0.0061406102031469345,9,0.8675462007522583,-0.9599906164221466,-0.8614055905491114,True,False,False,True,False,False,False,False,False,0.0,3,1,1,0.14433195153061223,0.00448421556122449,True,False,False,True
447,,teddy bear,teddy bear,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,teddy bear,0.9523481130599976,True,True,False,0.9523481130599976,1,bear,False,0.03841071575880051,2,expanded_gray_fill_1.25,teddy bear,True,0.9461331963539124,1,0.044214874505996704,0.913937397301197,0.9019183218479156,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.10522959183673469,0.03766741071428571,True,False,False,True
448,,cake,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.5338195562362671,True,True,False,0.5338195562362671,1,hot dog,False,0.24376818537712097,2,expanded_blur_1.25,cake,True,0.8336364030838013,1,0.0620618537068367,0.2900513708591461,0.7715745493769646,True,True,False,True,True,True,True,True,True,0.0,2,1,0,0.07517538265306123,0.010084502551020409,True,False,False,False
449,,banana,banana,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,banana,0.999866247177124,True,True,False,0.999866247177124,1,hot dog,False,7.699371053604409e-05,2,gaussian_blur,banana,True,0.9998992681503296,1,5.759025953011587e-05,0.999789253466588,0.9998416778907995,True,False,False,False,True,True,True,True,False,0.0010303967027305513,1,1,1,0.5398995535714286,0.002232142857142857,True,False,False,False
450,,motorcycle,motorcycle,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,motorcycle,0.9832773804664612,True,True,False,0.9832773804664612,1,bicycle,False,0.011064196936786175,2,gray_fill,motorcycle,True,0.9847455620765686,1,0.009633339010179043,0.972213183529675,0.9751122230663896,True,False,False,False,True,True,True,True,False,0.026354166666666668,1,3,2,0.6289261798469388,0.005042251275510204,True,False,False,False
451,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9990181922912598,True,True,False,0.9990181922912598,1,bird,False,0.000331824499880895,2,expanded_blur_1.25,airplane,True,0.9992383718490601,1,0.0001552777539473027,0.9986863677913789,0.9990830940951128,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.3415577168367347,0.0023915816326530613,True,False,False,False
452,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.6582130193710327,False,False,False,0.34159302711486816,2,bus,False,0.6582130193710327,1,gray_fill,bus,False,0.4688447117805481,2,0.5309495329856873,-0.31661999225616455,-0.06210482120513916,True,True,False,True,False,True,True,True,True,0.0018952213347773114,1,1,1,0.5858179209183674,0.004185267857142857,True,True,True,True
453,,airplane,airplane,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,airplane,0.9971285462379456,True,True,False,0.9971285462379456,1,orange,False,0.0007394361309707165,2,expanded_gray_fill_1.25,airplane,True,0.9972847700119019,1,0.0006762928678654134,0.9963891101069748,0.9966084771440364,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.7395368303571429,0.011439732142857142,True,False,False,True
454,,cake,cake,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,cake,0.8594101667404175,True,True,False,0.8594101667404175,1,donut,False,0.1291111558675766,2,expanded_blur_1.25,cake,True,0.8839858770370483,1,0.10402850061655045,0.7302990108728409,0.7799573764204979,True,True,False,True,True,True,True,True,False,0.0,1,2,1,0.1666533801020408,0.007971938775510204,True,False,False,True
455,,orange,orange,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,carrot,0.9911695718765259,False,False,True,0.008766272105276585,2,carrot,False,0.9911695718765259,1,gray_fill,carrot,False,0.012467221356928349,2,0.9874817132949829,-0.9824032997712493,-0.9750144919380546,True,False,False,False,False,True,True,True,False,0.0,2,7,2,0.5173788265306123,0.007473692602040816,True,False,False,False
456,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.9917497038841248,True,True,False,0.9917497038841248,1,sandwich,False,0.006057029124349356,2,expanded_blur_1.25,pizza,True,0.9920682907104492,1,0.005422069691121578,0.9856926747597754,0.9866462210193276,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.11021205357142858,0.005859375,True,False,False,True
457,,laptop,laptop,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,laptop,0.9955931305885315,True,True,False,0.9955931305885315,1,suitcase,False,0.0015692877350375056,2,gaussian_blur,laptop,True,0.98916095495224,1,0.0021392819471657276,0.994023842853494,0.9870216730050743,False,False,False,False,True,True,True,True,False,0.0,3,1,0,0.08342633928571429,0.011160714285714286,True,False,False,False
458,,pizza,pizza,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,pizza,0.9999910593032837,True,True,False,0.9999910593032837,1,cell phone,False,2.1240323349047685e-06,2,expanded_blur_1.25,pizza,True,0.9999929666519165,1,1.3471011470755911e-06,0.9999889352709488,0.9999916195507694,True,False,False,False,True,True,True,True,False,0.0,2,2,1,0.5223214285714286,0.006796077806122449,True,False,False,True
459,,banana,banana,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,banana,0.7801975011825562,True,True,False,0.7801975011825562,1,cup,False,0.0750822201371193,2,gaussian_blur,banana,True,0.8061227202415466,1,0.11731985956430435,0.7051152810454369,0.6888028606772423,False,True,False,False,True,True,True,True,False,0.18016194331983806,3,2,2,0.6386519451530612,0.04257015306122449,True,False,False,False
460,,dog,dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,dog,0.9833959937095642,True,True,False,0.9833959937095642,1,bottle,False,0.013424966484308243,2,expanded_blur_1.25,dog,True,0.9941350817680359,1,0.002023056149482727,0.969971027225256,0.9921120256185532,True,True,False,True,True,True,True,True,False,0.0658454647256439,1,2,1,0.5711495535714286,0.005859375,True,False,False,True
461,,bus,bus,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.9997828602790833,True,True,False,0.9997828602790833,1,train,False,9.170550765702501e-05,2,gray_fill,bus,True,0.9998123049736023,1,7.988228753674775e-05,0.9996911547714262,0.9997324226860655,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.256656568877551,0.002690529336734694,True,False,False,False
462,,dog,dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,dog,0.9855259656906128,True,True,False,0.9855259656906128,1,hot dog,False,0.006289411801844835,2,expanded_gray_fill_1.25,dog,True,0.9909076690673828,1,0.0047668348997831345,0.979236553888768,0.9861408341675997,True,False,False,False,True,True,True,True,False,0.0,4,1,1,0.4077646683673469,0.010762117346938776,True,False,False,True
463,,umbrella,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.9958112239837646,True,True,False,0.9958112239837646,1,car,False,0.0013500263448804617,2,gray_fill,umbrella,True,0.9956014156341553,1,0.0012710621813312173,0.9944611976388842,0.9943303534528241,False,False,False,False,True,True,True,True,False,0.0,1,1,1,0.22947225765306123,0.005978954081632653,True,False,False,True
464,,suitcase,suitcase,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,suitcase,0.9367737174034119,True,True,False,0.9367737174034119,1,backpack,False,0.023886634036898613,2,expanded_blur_1.25,suitcase,True,0.9084244966506958,1,0.017712775617837906,0.9128870833665133,0.8907117210328579,False,False,False,False,True,True,True,True,False,0.0,1,2,0,0.08278858418367346,0.007174744897959184,True,False,False,False
465,,dog,dog,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,dog,0.9229475259780884,True,True,False,0.9229475259780884,1,bear,False,0.058209653943777084,2,expanded_gray_fill_1.25,dog,True,0.9443548917770386,1,0.04339895769953728,0.8647378720343113,0.9009559340775013,True,True,False,True,True,True,True,True,False,0.018582243633860976,5,1,1,0.11350047831632654,0.005381058673469388,True,False,False,True
466,,truck,truck,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,orange,0.5067809224128723,False,False,False,0.09881791472434998,3,orange,False,0.5067809224128723,1,expanded_gray_fill_1.25,orange,False,0.1507621854543686,3,0.4529830813407898,-0.40796300768852234,-0.3022208958864212,True,True,False,True,False,True,True,True,False,0.0,2,2,1,0.19068877551020408,0.00701530612244898,True,True,False,True
467,,car,car,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,bus,0.5050060749053955,False,False,False,0.11187046021223068,3,bus,False,0.5050060749053955,1,expanded_blur_1.25,bus,False,0.12820909917354584,3,0.4433436095714569,-0.3931356146931648,-0.31513451039791107,True,True,False,True,False,True,True,True,False,0.0,1,3,2,0.14768016581632654,0.0047831632653061226,True,True,False,False
468,,umbrella,umbrella,airplane|apple|backpack|banana|bear|bicycle|bird|boat|bottle|broccoli|bus|cake|car|carrot|cat|cell phone|clock|cow|cup|dog|donut|elephant|giraffe|horse|hot dog|laptop|motorcycle|orange|pizza|sandwich|sheep|suitcase|teddy bear|train|truck|umbrella|vase|zebra,umbrella,0.9998053908348083,True,True,False,0.9998053908348083,1,orange,False,0.00016230794426519424,2,gray_fill,umbrella,True,0.9998630285263062,1,0.000113421912828926,0.9996430828905432,0.9997496066134772,True,False,False,False,True,True,True,True,False,0.0,1,1,1,0.36854272959183676,0.0031887755102040817,True,False,False,True
