example_id,human_label,variant,selected_proposal_type,selected_family,selected_bbox,selected_area_fraction,overlaps_text_box,overlaps_object_box
386,truck,incl_ocr,grid_patch_18,grid_patch,"[120, 160, 160, 200]",0.03188775510204082,False,True
387,clock,excl_ocr,textness_high_frequency,connected_component,"[0, 69, 53, 169]",0.10562818877551021,False,True
387,clock,incl_ocr,textness_high_frequency,connected_component,"[0, 69, 53, 169]",0.10562818877551021,False,True
388,train,excl_ocr,random_patch_control,random_patch,"[132, 157, 188, 183]",0.029017857142857144,False,False
388,train,incl_ocr,random_patch_control,random_patch,"[132, 157, 188, 183]",0.029017857142857144,False,False
389,orange,excl_ocr,random_patch_control,random_patch,"[98, 186, 196, 221]",0.068359375,False,False
389,orange,incl_ocr,random_patch_control,random_patch,"[98, 186, 196, 221]",0.068359375,False,False
390,cake,excl_ocr,grid_patch_18,grid_patch,"[180, 100, 220, 140]",0.03188775510204082,False,True
390,cake,incl_ocr,grid_patch_18,grid_patch,"[180, 100, 220, 140]",0.03188775510204082,False,True
391,truck,excl_ocr,random_patch_control,random_patch,"[33, 185, 131, 220]",0.068359375,False,False
391,truck,incl_ocr,random_patch_control,random_patch,"[33, 185, 131, 220]",0.068359375,False,False
392,bus,excl_ocr,horizontal_text_band,edge_dense,"[9, 82, 215, 113]",0.12727200255102042,False,True
392,bus,incl_ocr,horizontal_text_band,edge_dense,"[9, 82, 215, 113]",0.12727200255102042,False,True
393,clock,excl_ocr,horizontal_text_band,edge_dense,"[9, 126, 215, 157]",0.12727200255102042,True,True
393,clock,incl_ocr,horizontal_text_band,edge_dense,"[9, 126, 215, 157]",0.12727200255102042,True,True
394,pizza,excl_ocr,textness_high_frequency,connected_component,"[164, 19, 195, 61]",0.025948660714285716,False,True
394,pizza,incl_ocr,textness_high_frequency,connected_component,"[164, 19, 195, 61]",0.025948660714285716,False,True
395,cake,excl_ocr,horizontal_text_band,edge_dense,"[25, 116, 199, 138]",0.07629145408163265,False,True
395,cake,incl_ocr,horizontal_text_band,edge_dense,"[25, 116, 199, 138]",0.07629145408163265,False,True
396,truck,excl_ocr,random_patch_control,random_patch,"[7, 108, 47, 134]",0.02072704081632653,False,False
396,truck,incl_ocr,random_patch_control,random_patch,"[7, 108, 47, 134]",0.02072704081632653,False,False
397,umbrella,excl_ocr,horizontal_text_band,edge_dense,"[25, 29, 199, 51]",0.07629145408163265,True,False
397,umbrella,incl_ocr,horizontal_text_band,edge_dense,"[25, 29, 199, 51]",0.07629145408163265,True,False
398,truck,excl_ocr,horizontal_text_band,edge_dense,"[50, 198, 173, 215]",0.041673309948979595,False,False
398,truck,incl_ocr,horizontal_text_band,edge_dense,"[50, 198, 173, 215]",0.041673309948979595,False,False
399,motorcycle,excl_ocr,text_box_component,high_contrast,"[64, 39, 92, 62]",0.012834821428571428,True,False
399,motorcycle,incl_ocr,text_box_component,high_contrast,"[64, 39, 92, 62]",0.012834821428571428,True,False
400,carrot,excl_ocr,horizontal_text_band,edge_dense,"[9, 154, 215, 185]",0.12727200255102042,False,True
400,carrot,incl_ocr,horizontal_text_band,edge_dense,"[9, 154, 215, 185]",0.12727200255102042,False,True
401,laptop,excl_ocr,horizontal_text_band,edge_dense,"[9, 160, 215, 191]",0.12727200255102042,False,False
401,laptop,incl_ocr,horizontal_text_band,edge_dense,"[9, 160, 215, 191]",0.12727200255102042,False,False
402,pizza,excl_ocr,horizontal_text_band,edge_dense,"[9, 114, 215, 145]",0.12727200255102042,False,True
402,pizza,incl_ocr,horizontal_text_band,edge_dense,"[9, 114, 215, 145]",0.12727200255102042,False,True
403,cat,excl_ocr,grid_patch_18,grid_patch,"[80, 0, 120, 40]",0.03188775510204082,False,False
403,cat,incl_ocr,grid_patch_18,grid_patch,"[80, 0, 120, 40]",0.03188775510204082,False,False
404,bus,excl_ocr,horizontal_text_band,edge_dense,"[25, 124, 199, 146]",0.07629145408163265,False,True
404,bus,incl_ocr,horizontal_text_band,edge_dense,"[25, 124, 199, 146]",0.07629145408163265,False,True
405,airplane,excl_ocr,horizontal_text_band,edge_dense,"[25, 147, 199, 169]",0.07629145408163265,False,True
405,airplane,incl_ocr,horizontal_text_band,edge_dense,"[25, 147, 199, 169]",0.07629145408163265,False,True
406,train,excl_ocr,corner_edge_watermark,edge_dense,"[0, 189, 103, 224]",0.07184709821428571,False,False
406,train,incl_ocr,corner_edge_watermark,edge_dense,"[0, 189, 103, 224]",0.07184709821428571,False,False
407,apple,excl_ocr,grid_patch_18,grid_patch,"[184, 20, 224, 60]",0.03188775510204082,False,False
407,apple,incl_ocr,grid_patch_18,grid_patch,"[184, 20, 224, 60]",0.03188775510204082,False,False
408,laptop,excl_ocr,horizontal_text_band,edge_dense,"[25, 136, 199, 158]",0.07629145408163265,True,True
408,laptop,incl_ocr,horizontal_text_band,edge_dense,"[25, 136, 199, 158]",0.07629145408163265,True,True
409,bus,excl_ocr,horizontal_text_band,edge_dense,"[9, 86, 215, 117]",0.12727200255102042,False,True
409,bus,incl_ocr,horizontal_text_band,edge_dense,"[9, 86, 215, 117]",0.12727200255102042,False,True
410,cow,excl_ocr,corner_edge_watermark,edge_dense,"[74, 0, 150, 29]",0.04392538265306122,False,False
410,cow,incl_ocr,corner_edge_watermark,edge_dense,"[74, 0, 150, 29]",0.04392538265306122,False,False
411,sandwich,excl_ocr,horizontal_text_band,edge_dense,"[9, 64, 215, 95]",0.12727200255102042,False,True
411,sandwich,incl_ocr,horizontal_text_band,edge_dense,"[9, 64, 215, 95]",0.12727200255102042,False,True
412,motorcycle,excl_ocr,random_patch_control,random_patch,"[92, 170, 190, 205]",0.068359375,False,True
412,motorcycle,incl_ocr,random_patch_control,random_patch,"[92, 170, 190, 205]",0.068359375,False,True
413,backpack,excl_ocr,corner_edge_watermark,edge_dense,"[0, 0, 76, 29]",0.04392538265306122,False,False
413,backpack,incl_ocr,corner_edge_watermark,edge_dense,"[0, 0, 76, 29]",0.04392538265306122,False,False
414,sandwich,excl_ocr,grid_patch_18,grid_patch,"[80, 160, 120, 200]",0.03188775510204082,False,False
414,sandwich,incl_ocr,grid_patch_18,grid_patch,"[80, 160, 120, 200]",0.03188775510204082,False,False
415,bicycle,excl_ocr,horizontal_text_band,edge_dense,"[25, 74, 199, 96]",0.07629145408163265,False,False
415,bicycle,incl_ocr,horizontal_text_band,edge_dense,"[25, 74, 199, 96]",0.07629145408163265,False,False
416,pizza,excl_ocr,horizontal_text_band,edge_dense,"[50, 163, 173, 180]",0.041673309948979595,False,False
416,pizza,incl_ocr,horizontal_text_band,edge_dense,"[50, 163, 173, 180]",0.041673309948979595,False,False
417,airplane,excl_ocr,horizontal_text_band,edge_dense,"[25, 129, 199, 151]",0.07629145408163265,False,False
417,airplane,incl_ocr,horizontal_text_band,edge_dense,"[25, 129, 199, 151]",0.07629145408163265,False,False
418,cat,excl_ocr,grid_patch_18,grid_patch,"[40, 140, 80, 180]",0.03188775510204082,False,False
418,cat,incl_ocr,grid_patch_18,grid_patch,"[40, 140, 80, 180]",0.03188775510204082,False,False
419,cup,excl_ocr,random_patch_control,random_patch,"[160, 119, 200, 175]",0.044642857142857144,False,False
419,cup,incl_ocr,random_patch_control,random_patch,"[160, 119, 200, 175]",0.044642857142857144,False,False
420,clock,excl_ocr,horizontal_text_band,edge_dense,"[50, 41, 173, 58]",0.041673309948979595,True,False
420,clock,incl_ocr,horizontal_text_band,edge_dense,"[50, 41, 173, 58]",0.041673309948979595,True,False
421,banana,excl_ocr,horizontal_text_band,edge_dense,"[25, 199, 199, 221]",0.07629145408163265,False,True
421,banana,incl_ocr,horizontal_text_band,edge_dense,"[25, 199, 199, 221]",0.07629145408163265,False,True
422,backpack,excl_ocr,grid_patch_18,grid_patch,"[140, 160, 180, 200]",0.03188775510204082,False,True
422,backpack,incl_ocr,grid_patch_18,grid_patch,"[140, 160, 180, 200]",0.03188775510204082,False,True
423,sandwich,excl_ocr,grid_patch_18,grid_patch,"[184, 184, 224, 224]",0.03188775510204082,True,False
423,sandwich,incl_ocr,grid_patch_18,grid_patch,"[184, 184, 224, 224]",0.03188775510204082,True,False
424,teddy bear,excl_ocr,textness_high_frequency,connected_component,"[29, 95, 46, 150]",0.0186344068877551,False,False
424,teddy bear,incl_ocr,textness_high_frequency,connected_component,"[29, 95, 46, 150]",0.0186344068877551,False,False
425,car,excl_ocr,random_patch_control,random_patch,"[143, 78, 221, 104]",0.04041772959183673,False,False
425,car,incl_ocr,random_patch_control,random_patch,"[143, 78, 221, 104]",0.04041772959183673,False,False
426,bottle,excl_ocr,horizontal_text_band,edge_dense,"[50, 192, 173, 209]",0.041673309948979595,False,False
426,bottle,incl_ocr,horizontal_text_band,edge_dense,"[50, 192, 173, 209]",0.041673309948979595,False,False
427,horse,excl_ocr,horizontal_text_band,edge_dense,"[25, 126, 199, 148]",0.07629145408163265,False,True
427,horse,incl_ocr,horizontal_text_band,edge_dense,"[25, 126, 199, 148]",0.07629145408163265,False,True
428,cat,excl_ocr,horizontal_text_band,edge_dense,"[9, 184, 215, 215]",0.12727200255102042,False,True
428,cat,incl_ocr,horizontal_text_band,edge_dense,"[9, 184, 215, 215]",0.12727200255102042,False,True
429,train,excl_ocr,grid_patch_18,grid_patch,"[20, 0, 60, 40]",0.03188775510204082,False,False
429,train,incl_ocr,grid_patch_18,grid_patch,"[20, 0, 60, 40]",0.03188775510204082,False,False
430,orange,excl_ocr,horizontal_text_band,edge_dense,"[9, 21, 215, 52]",0.12727200255102042,False,False
430,orange,incl_ocr,horizontal_text_band,edge_dense,"[9, 21, 215, 52]",0.12727200255102042,False,False
431,car,excl_ocr,random_patch_control,random_patch,"[118, 161, 158, 201]",0.03188775510204082,False,True
431,car,incl_ocr,ocr_text_box,ocr_text_box,"[117, 74, 140, 85]",0.005042251275510204,True,False
432,bus,excl_ocr,horizontal_text_band,edge_dense,"[9, 61, 215, 92]",0.12727200255102042,False,False
432,bus,incl_ocr,horizontal_text_band,edge_dense,"[9, 61, 215, 92]",0.12727200255102042,False,False
433,car,excl_ocr,grid_patch_18,grid_patch,"[80, 184, 120, 224]",0.03188775510204082,False,False
433,car,incl_ocr,grid_patch_18,grid_patch,"[80, 184, 120, 224]",0.03188775510204082,False,False
434,car,excl_ocr,grid_patch_30,grid_patch,"[0, 99, 67, 166]",0.08946508290816327,False,False
434,car,incl_ocr,grid_patch_30,grid_patch,"[0, 99, 67, 166]",0.08946508290816327,False,False
435,sandwich,excl_ocr,corner_edge_watermark,edge_dense,"[74, 0, 150, 29]",0.04392538265306122,False,False
435,sandwich,incl_ocr,corner_edge_watermark,edge_dense,"[74, 0, 150, 29]",0.04392538265306122,False,False
436,car,excl_ocr,horizontal_text_band,edge_dense,"[25, 166, 199, 188]",0.07629145408163265,False,True
436,car,incl_ocr,horizontal_text_band,edge_dense,"[25, 166, 199, 188]",0.07629145408163265,False,True
437,banana,excl_ocr,grid_patch_18,grid_patch,"[180, 80, 220, 120]",0.03188775510204082,False,True
437,banana,incl_ocr,grid_patch_18,grid_patch,"[180, 80, 220, 120]",0.03188775510204082,False,True
438,cat,excl_ocr,horizontal_text_band,edge_dense,"[9, 69, 215, 100]",0.12727200255102042,False,False
438,cat,incl_ocr,horizontal_text_band,edge_dense,"[9, 69, 215, 100]",0.12727200255102042,False,False
439,truck,excl_ocr,horizontal_text_band,edge_dense,"[50, 13, 173, 30]",0.041673309948979595,False,False
439,truck,incl_ocr,horizontal_text_band,edge_dense,"[50, 13, 173, 30]",0.041673309948979595,False,False
440,airplane,excl_ocr,grid_patch_18,grid_patch,"[184, 40, 224, 80]",0.03188775510204082,False,False
440,airplane,incl_ocr,grid_patch_18,grid_patch,"[184, 40, 224, 80]",0.03188775510204082,False,False
441,cat,excl_ocr,grid_patch_18,grid_patch,"[20, 160, 60, 200]",0.03188775510204082,False,False
441,cat,incl_ocr,grid_patch_18,grid_patch,"[20, 160, 60, 200]",0.03188775510204082,False,False
442,bus,excl_ocr,corner_edge_watermark,edge_dense,"[74, 0, 150, 29]",0.04392538265306122,False,False
442,bus,incl_ocr,corner_edge_watermark,edge_dense,"[74, 0, 150, 29]",0.04392538265306122,False,False
443,cake,excl_ocr,horizontal_text_band,edge_dense,"[9, 74, 215, 105]",0.12727200255102042,False,True
443,cake,incl_ocr,horizontal_text_band,edge_dense,"[9, 74, 215, 105]",0.12727200255102042,False,True
444,dog,excl_ocr,horizontal_text_band,edge_dense,"[25, 131, 199, 153]",0.07629145408163265,False,True
444,dog,incl_ocr,horizontal_text_band,edge_dense,"[25, 131, 199, 153]",0.07629145408163265,False,True
445,bird,excl_ocr,horizontal_text_band,edge_dense,"[25, 131, 199, 153]",0.07629145408163265,False,True
445,bird,incl_ocr,horizontal_text_band,edge_dense,"[25, 131, 199, 153]",0.07629145408163265,False,True
446,banana,excl_ocr,grid_patch_18,grid_patch,"[20, 120, 60, 160]",0.03188775510204082,True,False
446,banana,incl_ocr,grid_patch_18,grid_patch,"[20, 120, 60, 160]",0.03188775510204082,True,False
447,teddy bear,excl_ocr,random_patch_control,random_patch,"[54, 163, 110, 189]",0.029017857142857144,False,True
447,teddy bear,incl_ocr,random_patch_control,random_patch,"[54, 163, 110, 189]",0.029017857142857144,False,True
448,cake,excl_ocr,horizontal_text_band,edge_dense,"[50, 150, 173, 167]",0.041673309948979595,False,True
448,cake,incl_ocr,horizontal_text_band,edge_dense,"[50, 150, 173, 167]",0.041673309948979595,False,True
449,banana,excl_ocr,corner_edge_watermark,edge_dense,"[0, 0, 103, 35]",0.07184709821428571,False,True
449,banana,incl_ocr,corner_edge_watermark,edge_dense,"[0, 0, 103, 35]",0.07184709821428571,False,True
450,motorcycle,excl_ocr,horizontal_text_band,edge_dense,"[50, 211, 173, 224]",0.03186782525510204,False,True
450,motorcycle,incl_ocr,horizontal_text_band,edge_dense,"[50, 211, 173, 224]",0.03186782525510204,False,True
451,airplane,excl_ocr,grid_patch_18,grid_patch,"[180, 120, 220, 160]",0.03188775510204082,False,False
451,airplane,incl_ocr,grid_patch_18,grid_patch,"[180, 120, 220, 160]",0.03188775510204082,False,False
452,truck,excl_ocr,grid_patch_18,grid_patch,"[0, 80, 40, 120]",0.03188775510204082,False,False
452,truck,incl_ocr,grid_patch_18,grid_patch,"[0, 80, 40, 120]",0.03188775510204082,False,False
453,airplane,excl_ocr,grid_patch_18,grid_patch,"[100, 160, 140, 200]",0.03188775510204082,False,False
453,airplane,incl_ocr,grid_patch_18,grid_patch,"[100, 160, 140, 200]",0.03188775510204082,False,False
454,cake,excl_ocr,grid_patch_18,grid_patch,"[20, 160, 60, 200]",0.03188775510204082,False,False
454,cake,incl_ocr,grid_patch_18,grid_patch,"[20, 160, 60, 200]",0.03188775510204082,False,False
455,orange,excl_ocr,corner_edge_watermark,edge_dense,"[121, 189, 224, 224]",0.07184709821428571,False,True
455,orange,incl_ocr,corner_edge_watermark,edge_dense,"[121, 189, 224, 224]",0.07184709821428571,False,True
456,pizza,excl_ocr,horizontal_text_band,edge_dense,"[9, 133, 215, 164]",0.12727200255102042,False,True
456,pizza,incl_ocr,horizontal_text_band,edge_dense,"[9, 133, 215, 164]",0.12727200255102042,False,True
457,laptop,excl_ocr,horizontal_text_band,edge_dense,"[9, 87, 215, 118]",0.12727200255102042,False,True
457,laptop,incl_ocr,horizontal_text_band,edge_dense,"[9, 87, 215, 118]",0.12727200255102042,False,True
458,pizza,excl_ocr,horizontal_text_band,edge_dense,"[9, 196, 215, 224]",0.11495535714285714,False,True
458,pizza,incl_ocr,horizontal_text_band,edge_dense,"[9, 196, 215, 224]",0.11495535714285714,False,True
459,banana,excl_ocr,corner_edge_watermark,edge_dense,"[171, 0, 224, 53]",0.055982940051020405,True,True
459,banana,incl_ocr,corner_edge_watermark,edge_dense,"[171, 0, 224, 53]",0.055982940051020405,True,True
460,dog,excl_ocr,horizontal_text_band,edge_dense,"[9, 50, 215, 81]",0.12727200255102042,False,True
460,dog,incl_ocr,horizontal_text_band,edge_dense,"[9, 50, 215, 81]",0.12727200255102042,False,True
461,bus,excl_ocr,horizontal_text_band,edge_dense,"[9, 107, 215, 138]",0.12727200255102042,False,True
461,bus,incl_ocr,horizontal_text_band,edge_dense,"[9, 107, 215, 138]",0.12727200255102042,False,True
462,dog,excl_ocr,horizontal_text_band,edge_dense,"[9, 50, 215, 81]",0.12727200255102042,False,True
462,dog,incl_ocr,horizontal_text_band,edge_dense,"[9, 50, 215, 81]",0.12727200255102042,False,True
463,umbrella,excl_ocr,horizontal_text_band,edge_dense,"[9, 19, 215, 50]",0.12727200255102042,False,True
463,umbrella,incl_ocr,horizontal_text_band,edge_dense,"[9, 19, 215, 50]",0.12727200255102042,False,True
464,suitcase,excl_ocr,textness_high_frequency,connected_component,"[169, 70, 214, 140]",0.06277901785714286,False,True
464,suitcase,incl_ocr,textness_high_frequency,connected_component,"[169, 70, 214, 140]",0.06277901785714286,False,True
465,dog,excl_ocr,grid_patch_18,grid_patch,"[0, 80, 40, 120]",0.03188775510204082,False,False
465,dog,incl_ocr,grid_patch_18,grid_patch,"[0, 80, 40, 120]",0.03188775510204082,False,False
466,truck,excl_ocr,text_box_component,high_contrast,"[9, 81, 57, 104]",0.022002551020408163,False,False
466,truck,incl_ocr,text_box_component,high_contrast,"[9, 81, 57, 104]",0.022002551020408163,False,False
467,car,excl_ocr,textness_high_frequency,connected_component,"[36, 160, 116, 177]",0.027104591836734693,False,True
467,car,incl_ocr,textness_high_frequency,connected_component,"[36, 160, 116, 177]",0.027104591836734693,False,True
468,umbrella,excl_ocr,grid_patch_18,grid_patch,"[100, 160, 140, 200]",0.03188775510204082,False,False
468,umbrella,incl_ocr,grid_patch_18,grid_patch,"[100, 160, 140, 200]",0.03188775510204082,False,False
469,bottle,excl_ocr,grid_patch_18,grid_patch,"[20, 140, 60, 180]",0.03188775510204082,False,False
469,bottle,incl_ocr,grid_patch_18,grid_patch,"[20, 140, 60, 180]",0.03188775510204082,False,False
470,horse,excl_ocr,grid_patch_18,grid_patch,"[100, 160, 140, 200]",0.03188775510204082,False,True
470,horse,incl_ocr,grid_patch_18,grid_patch,"[100, 160, 140, 200]",0.03188775510204082,False,True
471,truck,excl_ocr,horizontal_text_band,edge_dense,"[9, 143, 215, 174]",0.12727200255102042,False,True
471,truck,incl_ocr,horizontal_text_band,edge_dense,"[9, 143, 215, 174]",0.12727200255102042,False,True
472,cup,excl_ocr,horizontal_text_band,edge_dense,"[25, 76, 199, 98]",0.07629145408163265,False,True
472,cup,incl_ocr,horizontal_text_band,edge_dense,"[25, 76, 199, 98]",0.07629145408163265,False,True
473,train,excl_ocr,horizontal_text_band,edge_dense,"[25, 155, 199, 177]",0.07629145408163265,False,False
473,train,incl_ocr,horizontal_text_band,edge_dense,"[25, 155, 199, 177]",0.07629145408163265,False,False
474,pizza,excl_ocr,horizontal_text_band,edge_dense,"[25, 92, 199, 114]",0.07629145408163265,False,True
474,pizza,incl_ocr,horizontal_text_band,edge_dense,"[25, 92, 199, 114]",0.07629145408163265,False,True
475,bottle,excl_ocr,random_patch_control,random_patch,"[12, 171, 90, 197]",0.04041772959183673,False,False
475,bottle,incl_ocr,random_patch_control,random_patch,"[12, 171, 90, 197]",0.04041772959183673,False,False
476,laptop,excl_ocr,grid_patch_30,grid_patch,"[0, 33, 67, 100]",0.08946508290816327,False,True
476,laptop,incl_ocr,grid_patch_30,grid_patch,"[0, 33, 67, 100]",0.08946508290816327,False,True
477,car,excl_ocr,horizontal_text_band,edge_dense,"[25, 78, 199, 100]",0.07629145408163265,False,True
477,car,incl_ocr,horizontal_text_band,edge_dense,"[25, 78, 199, 100]",0.07629145408163265,False,True
478,motorcycle,excl_ocr,horizontal_text_band,edge_dense,"[9, 118, 215, 149]",0.12727200255102042,False,True
478,motorcycle,incl_ocr,horizontal_text_band,edge_dense,"[9, 118, 215, 149]",0.12727200255102042,False,True
479,train,excl_ocr,horizontal_text_band,edge_dense,"[9, 105, 215, 136]",0.12727200255102042,False,True
479,train,incl_ocr,horizontal_text_band,edge_dense,"[9, 105, 215, 136]",0.12727200255102042,False,True
480,pizza,excl_ocr,horizontal_text_band,edge_dense,"[9, 138, 215, 169]",0.12727200255102042,False,True
480,pizza,incl_ocr,horizontal_text_band,edge_dense,"[9, 138, 215, 169]",0.12727200255102042,False,True
481,laptop,excl_ocr,horizontal_text_band,edge_dense,"[9, 105, 215, 136]",0.12727200255102042,False,True
481,laptop,incl_ocr,horizontal_text_band,edge_dense,"[9, 105, 215, 136]",0.12727200255102042,False,True
482,backpack,excl_ocr,horizontal_text_band,edge_dense,"[25, 134, 199, 156]",0.07629145408163265,False,False
482,backpack,incl_ocr,horizontal_text_band,edge_dense,"[25, 134, 199, 156]",0.07629145408163265,False,False
483,bus,excl_ocr,horizontal_text_band,edge_dense,"[25, 159, 199, 181]",0.07629145408163265,False,True
483,bus,incl_ocr,horizontal_text_band,edge_dense,"[25, 159, 199, 181]",0.07629145408163265,False,True
484,pizza,excl_ocr,textness_high_frequency,connected_component,"[7, 0, 135, 22]",0.05612244897959184,False,False
484,pizza,incl_ocr,textness_high_frequency,connected_component,"[7, 0, 135, 22]",0.05612244897959184,False,False
485,bus,excl_ocr,horizontal_text_band,edge_dense,"[9, 104, 215, 135]",0.12727200255102042,False,True
485,bus,incl_ocr,horizontal_text_band,edge_dense,"[9, 104, 215, 135]",0.12727200255102042,False,True
486,horse,excl_ocr,grid_patch_18,grid_patch,"[20, 0, 60, 40]",0.03188775510204082,False,False
486,horse,incl_ocr,grid_patch_18,grid_patch,"[20, 0, 60, 40]",0.03188775510204082,False,False
487,bottle,excl_ocr,horizontal_text_band,edge_dense,"[25, 144, 199, 166]",0.07629145408163265,False,False
487,bottle,incl_ocr,horizontal_text_band,edge_dense,"[25, 144, 199, 166]",0.07629145408163265,False,False
488,car,excl_ocr,horizontal_text_band,edge_dense,"[25, 29, 199, 51]",0.07629145408163265,False,True
488,car,incl_ocr,horizontal_text_band,edge_dense,"[25, 29, 199, 51]",0.07629145408163265,False,True
489,pizza,excl_ocr,corner_edge_watermark,edge_dense,"[60, 189, 163, 224]",0.07184709821428571,False,True
489,pizza,incl_ocr,corner_edge_watermark,edge_dense,"[60, 189, 163, 224]",0.07184709821428571,False,True
490,truck,excl_ocr,textness_high_frequency,connected_component,"[159, 25, 181, 77]",0.022799744897959183,False,False
490,truck,incl_ocr,textness_high_frequency,connected_component,"[159, 25, 181, 77]",0.022799744897959183,False,False
491,train,excl_ocr,horizontal_text_band,edge_dense,"[9, 2, 215, 33]",0.12727200255102042,False,False
491,train,incl_ocr,horizontal_text_band,edge_dense,"[9, 2, 215, 33]",0.12727200255102042,False,False
492,bird,excl_ocr,horizontal_text_band,edge_dense,"[9, 101, 215, 132]",0.12727200255102042,False,True
492,bird,incl_ocr,horizontal_text_band,edge_dense,"[9, 101, 215, 132]",0.12727200255102042,False,True
493,pizza,excl_ocr,corner_edge_watermark,edge_dense,"[60, 0, 163, 35]",0.07184709821428571,False,False
493,pizza,incl_ocr,corner_edge_watermark,edge_dense,"[60, 0, 163, 35]",0.07184709821428571,False,False
494,car,excl_ocr,horizontal_text_band,edge_dense,"[25, 118, 199, 140]",0.07629145408163265,True,False
494,car,incl_ocr,horizontal_text_band,edge_dense,"[25, 118, 199, 140]",0.07629145408163265,True,False
495,cake,excl_ocr,grid_patch_18,grid_patch,"[180, 20, 220, 60]",0.03188775510204082,False,False
495,cake,incl_ocr,grid_patch_18,grid_patch,"[180, 20, 220, 60]",0.03188775510204082,False,False
496,airplane,excl_ocr,horizontal_text_band,edge_dense,"[25, 163, 199, 185]",0.07629145408163265,False,False
496,airplane,incl_ocr,horizontal_text_band,edge_dense,"[25, 163, 199, 185]",0.07629145408163265,False,False
497,truck,excl_ocr,grid_patch_18,grid_patch,"[180, 120, 220, 160]",0.03188775510204082,False,False
497,truck,incl_ocr,grid_patch_18,grid_patch,"[180, 120, 220, 160]",0.03188775510204082,False,False
498,car,excl_ocr,horizontal_text_band,edge_dense,"[9, 9, 215, 40]",0.12727200255102042,True,False
498,car,incl_ocr,horizontal_text_band,edge_dense,"[9, 9, 215, 40]",0.12727200255102042,True,False
499,bus,excl_ocr,corner_edge_watermark,edge_dense,"[121, 0, 224, 35]",0.07184709821428571,False,False
499,bus,incl_ocr,ocr_text_box,ocr_text_box,"[192, 78, 224, 99]",0.013392857142857142,True,False
